"","id","country","location","latitude","longitude","month","year","depth","bleaching_severity","coral_family","coral_species","water_temperature"
"3211",1047,"Torres Strait & Great Barrier Reef","Armit Is, north",-20.11031,148.652,4,1998,"","High","","",""
"3212",1048,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,4,1998,"","High","","",""
"3213",1617,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,4,1998,"","High","","",""
"3214",3022,"Torres Strait & Great Barrier Reef","Armit Island Reef",-20.1088,148.6531,3,2002,"","High","","",""
"3215",1959,"Torres Strait & Great Barrier Reef","Arnold Is",-11.00952,142.98632,4,1998,"","Low","","",""
"3216",2678,"Torres Strait & Great Barrier Reef","Arnold Reef",-11.0081,142.9874,3,2002,"","Low","","",""
"3217",3084,"Torres Strait & Great Barrier Reef","Aspatria Reef",-20.9295,149.4705,3,2002,"","High","","",""
"3218",3209,"Torres Strait & Great Barrier Reef","Bacchi Cay",-21.6293,152.4021,3,2002,"","No Bleaching","","",""
"3219",2937,"Torres Strait & Great Barrier Reef","Backnumbers Reef",-18.5232,147.1444,3,2002,"","Low","","",""
"3220",1806,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,4,1998,"","Low","","",""
"3221",1303,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,4,1998,"","Low","","",""
"3222",2456,"Torres Strait & Great Barrier Reef","Bait Reef",-19.8105,149.0749,NA,1994,"","No Bleaching","","",""
"3223",2995,"Torres Strait & Great Barrier Reef","Bait Reef",-19.809,149.0759,3,2002,"","Medium","","",""
"3224",1598,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,4,1998,"","Low","","",""
"3225",1029,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,4,1998,"","Low","","",""
"3226",1891,"Torres Strait & Great Barrier Reef","Bald rock",-23.17405,150.98509,4,1998,"","High","","",""
"3227",1862,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,4,1998,"","High","","",""
"3228",1404,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,4,1998,"","High","","",""
"3229",1783,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,4,1998,"","High","","",""
"3230",1293,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,4,1998,"","High","","",""
"3231",981,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,4,1998,"","High","","",""
"3232",1550,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,4,1998,"","High","","",""
"3233",2910,"Torres Strait & Great Barrier Reef","Barnett Patches",-18.0593,146.8613,3,2002,"","No Bleaching","","",""
"3234",3281,"Torres Strait & Great Barrier Reef","Barren (First Lump) Reef (No 1)",-23.1627,151.0707,3,2002,"","High","","",""
"3235",3282,"Torres Strait & Great Barrier Reef","Barren (First Lump) Reef (No 2)",-23.1634,151.08,3,2002,"","High","","",""
"3236",1895,"Torres Strait & Great Barrier Reef","Barren Is",-23.16423,151.06965,4,1998,"","High","","",""
"3237",2488,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1649,151.079,NA,1987,"","Severity Unknown","","",""
"3238",2489,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1642,151.0697,NA,1987,"","Severity Unknown","","",""
"3239",2490,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1649,151.079,NA,1992,"","Severity Unknown","","",""
"3240",2491,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1642,151.0697,NA,1992,"","Severity Unknown","","",""
"3241",2869,"Torres Strait & Great Barrier Reef","Batt Reef",-16.4137,145.767,3,2002,"","Low","","",""
"3242",1463,"Torres Strait & Great Barrier Reef","Batt Rf",-16.41518,145.76597,4,1998,"","Medium","","",""
"3243",894,"Torres Strait & Great Barrier Reef","Batt Rf",-16.41518,145.76597,4,1998,"","Medium","","",""
"3244",1056,"Torres Strait & Great Barrier Reef","Batt Rf, NW side",-16.4,145.7,4,1998,"","Medium","","",""
"3245",1625,"Torres Strait & Great Barrier Reef","Batt Rf, NW side",-16.4,145.7,4,1998,"","Medium","","",""
"3246",1912,"Torres Strait & Great Barrier Reef","Batt Rf, SE side",-16.47,145.8,4,1998,"","No Bleaching","","",""
"3247",3061,"Torres Strait & Great Barrier Reef","Bax Reef",-20.3445,150.1992,3,2002,"","Medium","","",""
"3248",1663,"Torres Strait & Great Barrier Reef","Bax Rf",-20.34607,150.1982,4,1998,"","No Bleaching","","",""
"3249",1094,"Torres Strait & Great Barrier Reef","Bax Rf",-20.34607,150.1982,4,1998,"","No Bleaching","","",""
"3250",839,"Torres Strait & Great Barrier Reef","Bay Rock",-19.1167,146.758,4,1998,"","High","","",""
"3251",1797,"Torres Strait & Great Barrier Reef","Bay Rock",-19.1167,146.758,4,1998,"","High","","",""
"3252",3236,"Torres Strait & Great Barrier Reef","Beacon Reef",-21.9378,152.686,3,2002,"","No Bleaching","","",""
"3253",1206,"Torres Strait & Great Barrier Reef","Beacon Rf",-21.93938,152.68495,4,1998,"","No Bleaching","","",""
"3254",1351,"Torres Strait & Great Barrier Reef","Beacon Rf",-21.93938,152.68495,4,1998,"","No Bleaching","","",""
"3255",2408,"Torres Strait & Great Barrier Reef","Beaver Reef",-17.8491,146.4868,NA,1994,"","No Bleaching","","",""
"3256",2901,"Torres Strait & Great Barrier Reef","Beaver Reef",-17.8476,146.4879,3,2002,"","Medium","","",""
"3257",1498,"Torres Strait & Great Barrier Reef","Beaver Rf",-17.84914,146.48679,4,1998,"","Medium","","",""
"3258",929,"Torres Strait & Great Barrier Reef","Beaver Rf",-17.84914,146.48679,4,1998,"","Medium","","",""
"3259",2713,"Torres Strait & Great Barrier Reef","Beesley-Baird Reef",-12.2414,143.2053,3,2002,"","No Bleaching","","",""
"3260",2471,"Torres Strait & Great Barrier Reef","Ben Reef",-20.0055,150.3209,NA,1994,"","No Bleaching","","",""
"3261",1430,"Torres Strait & Great Barrier Reef","Beor Rf",-15.16039,145.26714,4,1998,"","High","","",""
"3262",861,"Torres Strait & Great Barrier Reef","Beor Rf",-15.16039,145.26714,4,1998,"","High","","",""
"3263",1390,"Torres Strait & Great Barrier Reef","Beverlac Is",-21.45833,149.86667,4,1998,"","High","","",""
"3264",1848,"Torres Strait & Great Barrier Reef","Beverlac Is",-21.45833,149.86667,4,1998,"","High","","",""
"3265",2779,"Torres Strait & Great Barrier Reef","Bewick Reef",-14.4255,144.8113,3,2002,"","Low","","",""
"3266",2439,"Torres Strait & Great Barrier Reef","Big Broadhurst Reef A",-18.9118,147.7439,NA,1982,"","Severity Unknown","","",""
"3267",2440,"Torres Strait & Great Barrier Reef","Big Broadhurst Reef B",-18.8699,147.6952,NA,1982,"","Severity Unknown","","",""
"3268",1539,"Torres Strait & Great Barrier Reef","Big Broadhurst Rf",-18.91667,147.74167,4,1998,"","No Bleaching","","",""
"3269",970,"Torres Strait & Great Barrier Reef","Big Broadhurst Rf",-18.91667,147.74167,4,1998,"","No Bleaching","","",""
"3270",971,"Torres Strait & Great Barrier Reef","Big Broadhurst, north side",-18.8666,147.71666,4,1998,"","Low","","",""
"3271",1540,"Torres Strait & Great Barrier Reef","Big Broadhurst, north side",-18.8666,147.71666,4,1998,"","Low","","",""
"3272",1673,"Torres Strait & Great Barrier Reef","Big Stevens Rf",-20.57241,150.12597,4,1998,"","No Bleaching","","",""
"3273",1104,"Torres Strait & Great Barrier Reef","Big Stevens Rf",-20.57241,150.12597,4,1998,"","No Bleaching","","",""
"3274",3231,"Torres Strait & Great Barrier Reef","Bills Reef",-21.7866,152.5936,3,2002,"","No Bleaching","","",""
"3275",1201,"Torres Strait & Great Barrier Reef","Bills Rf",-21.78814,152.59263,4,1998,"","No Bleaching","","",""
"3276",1346,"Torres Strait & Great Barrier Reef","Bills Rf",-21.78814,152.59263,4,1998,"","No Bleaching","","",""
"3277",2746,"Torres Strait & Great Barrier Reef","Binstead Reef",-13.2125,143.5681,3,2002,"","No Bleaching","","",""
"3278",1981,"Torres Strait & Great Barrier Reef","Bird Is",-11.77214,143.08489,4,1998,"","Low","","",""
"3279",618,"Torres Strait & Great Barrier Reef","Bird Island",-11.7667,143.1,4,1998,"","Medium","","",""
"3280",2696,"Torres Strait & Great Barrier Reef","Bird Islands Reef (North)",-11.7707,143.086,3,2002,"","No Bleaching","","",""
"3281",2697,"Torres Strait & Great Barrier Reef","Bird Islands Reef (South)",-11.789,143.0847,3,2002,"","No Bleaching","","",""
"3282",3013,"Torres Strait & Great Barrier Reef","Black Currant-Manta Ray Reef",-20.0769,148.4869,3,2002,"","High","","",""
"3283",2462,"Torres Strait & Great Barrier Reef","Black Current Island Ree",-20.0655,148.4699,NA,1992,"","Severity Unknown","","",""
"3284",3019,"Torres Strait & Great Barrier Reef","Black Island Reef",-20.0825,148.8931,3,2002,"","Medium","","",""
"3285",1592,"Torres Strait & Great Barrier Reef","Black Rf",-19.76314,149.39785,4,1998,"","No Bleaching","","",""
"3286",1023,"Torres Strait & Great Barrier Reef","Black Rf",-19.76314,149.39785,4,1998,"","No Bleaching","","",""
"3287",1025,"Torres Strait & Great Barrier Reef","Black Rf East",-19.74635,149.48666,4,1998,"","No Bleaching","","",""
"3288",1594,"Torres Strait & Great Barrier Reef","Black Rf East",-19.74635,149.48666,4,1998,"","No Bleaching","","",""
"3289",1459,"Torres Strait & Great Barrier Reef","Black Rock",-16.24667,145.485,4,1998,"","High","","",""
"3290",890,"Torres Strait & Great Barrier Reef","Black Rock",-16.24667,145.485,4,1998,"","High","","",""
"3291",1948,"Torres Strait & Great Barrier Reef","Bligh Rf",-12.83061,143.83983,4,1998,"","No Bleaching","","",""
"3292",1347,"Torres Strait & Great Barrier Reef","Blu Lion Rf",-21.8253,152.63014,4,1998,"","No Bleaching","","",""
"3293",1202,"Torres Strait & Great Barrier Reef","Blu Lion Rf",-21.8253,152.63014,4,1998,"","No Bleaching","","",""
"3294",3232,"Torres Strait & Great Barrier Reef","Blu-Lion Reef",-21.8237,152.6311,3,2002,"","No Bleaching","","",""
"3295",1065,"Torres Strait & Great Barrier Reef","Border Is, north",-20.1581,149.03381,4,1998,"","Medium","","",""
"3296",1634,"Torres Strait & Great Barrier Reef","Border Is, north",-20.1581,149.03381,4,1998,"","Medium","","",""
"3297",1635,"Torres Strait & Great Barrier Reef","Border Is, SW side",-20.17361,149.02999,4,1998,"","Low","","",""
"3298",1066,"Torres Strait & Great Barrier Reef","Border Is, SW side",-20.17361,149.02999,4,1998,"","Low","","",""
"3299",620,"Torres Strait & Great Barrier Reef","Border Island",-20.1667,149.0167,4,1998,"","Low","","",""
"3300",3036,"Torres Strait & Great Barrier Reef","Border Island Reef (No 1)",-20.1721,149.031,3,2002,"","Low","","",""
"3301",2468,"Torres Strait & Great Barrier Reef","Border Island Reef A",-20.1736,149.03,NA,1994,"","No Bleaching","","",""
"3302",2467,"Torres Strait & Great Barrier Reef","Border Island Reef B",-20.1678,149.0378,NA,1994,"","No Bleaching","","",""
"3303",2466,"Torres Strait & Great Barrier Reef","Border Island Reef C",-20.1581,149.0338,NA,1994,"","No Bleaching","","",""
"3304",2821,"Torres Strait & Great Barrier Reef","Boulder Reef",-15.4127,145.4314,3,2002,"","Low","","",""
"3305",1431,"Torres Strait & Great Barrier Reef","Boulder Rf",-15.41422,145.43037,4,1998,"","Low","","",""
"3306",862,"Torres Strait & Great Barrier Reef","Boulder Rf",-15.41422,145.43037,4,1998,"","Low","","",""
"3307",2766,"Torres Strait & Great Barrier Reef","Boulder Rock Reef",-14.1484,144.4852,3,2002,"","High","","",""
"3308",3302,"Torres Strait & Great Barrier Reef","Boult Reef",-23.7583,152.2713,3,2002,"","No Bleaching","","",""
"3309",1233,"Torres Strait & Great Barrier Reef","Boult Rf",-23.75986,152.27025,4,1998,"","No Bleaching","","",""
"3310",1723,"Torres Strait & Great Barrier Reef","Boult Rf",-23.75986,152.27025,4,1998,"","No Bleaching","","",""
"3311",3064,"Torres Strait & Great Barrier Reef","Boulton Reef",-20.471,150.2902,3,2002,"","Low","","",""
"3312",1666,"Torres Strait & Great Barrier Reef","Boulton Rf",-20.47257,150.28918,4,1998,"","No Bleaching","","",""
"3313",1097,"Torres Strait & Great Barrier Reef","Boulton Rf",-20.47257,150.28918,4,1998,"","No Bleaching","","",""
"3314",2748,"Torres Strait & Great Barrier Reef","Bow Reef",-13.3021,143.6755,3,2002,"","No Bleaching","","",""
"3315",1260,"Torres Strait & Great Barrier Reef","Bowden Is",-18.05,146.208,4,1998,"","High","","",""
"3316",1750,"Torres Strait & Great Barrier Reef","Bowden Is",-18.05,146.208,4,1998,"","High","","",""
"3317",1551,"Torres Strait & Great Barrier Reef","Bowden Rf",-19.0379,147.93392,4,1998,"","No Bleaching","","",""
"3318",982,"Torres Strait & Great Barrier Reef","Bowden Rf",-19.0379,147.93392,4,1998,"","No Bleaching","","",""
"3319",2942,"Torres Strait & Great Barrier Reef","Bowl Reef",-18.508,147.5404,3,2002,"","Low","","",""
"3320",959,"Torres Strait & Great Barrier Reef","Bowl Rf",-18.50952,147.53939,4,1998,"","No Bleaching","","",""
"3321",1528,"Torres Strait & Great Barrier Reef","Bowl Rf",-18.50952,147.53939,4,1998,"","No Bleaching","","",""
"3322",2694,"Torres Strait & Great Barrier Reef","Boydong Island Reef",-11.4956,143.0263,3,2002,"","No Bleaching","","",""
"3323",1516,"Torres Strait & Great Barrier Reef","Bramble Rf, S side",-18.40912,146.70659,4,1998,"","Medium","","",""
"3324",947,"Torres Strait & Great Barrier Reef","Bramble Rf, S side",-18.40912,146.70659,4,1998,"","Medium","","",""
"3325",946,"Torres Strait & Great Barrier Reef","Bramble Rf, SE side",-18.40912,146.70659,4,1998,"","Low","","",""
"3326",1515,"Torres Strait & Great Barrier Reef","Bramble Rf, SE side",-18.40912,146.70659,4,1998,"","Low","","",""
"3327",2014,"Torres Strait & Great Barrier Reef","Brampton Is",-20.81585,149.26607,4,1998,"","Medium","","",""
"3328",2475,"Torres Strait & Great Barrier Reef","Brampton Island Reef",-20.8159,149.2661,NA,1987,"","Severity Unknown","","",""
"3329",3080,"Torres Strait & Great Barrier Reef","Brampton Reef",-20.8143,149.2671,3,2002,"","High","","",""
"3330",3001,"Torres Strait & Great Barrier Reef","Brick Reef",-19.6106,149.7257,3,2002,"","Low","","",""
"3331",2403,"Torres Strait & Great Barrier Reef","Briggs Reef",-16.94,146.2069,NA,1994,"","No Bleaching","","",""
"3332",3088,"Torres Strait & Great Barrier Reef","Briggs Reef (No 3)",-20.684,150.4466,3,2002,"","Medium","","",""
"3333",1477,"Torres Strait & Great Barrier Reef","Briggs Rf, NW side",-16.93996,146.20693,4,1998,"","Low","","",""
"3334",908,"Torres Strait & Great Barrier Reef","Briggs Rf, NW side",-16.93996,146.20693,4,1998,"","Low","","",""
"3335",907,"Torres Strait & Great Barrier Reef","Briggs Rf, SE side",-16.93996,146.20693,4,1998,"","Medium","","",""
"3336",1476,"Torres Strait & Great Barrier Reef","Briggs Rf, SE side",-16.93996,146.20693,4,1998,"","Medium","","",""
"3337",2933,"Torres Strait & Great Barrier Reef","Brisk-Falcon Reef",-18.7773,146.5354,3,2002,"","No Bleaching","","",""
"3338",2913,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.2285,146.7297,3,2002,"","Low","","",""
"3339",2411,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.23,146.7286,NA,1980,"","Severity Unknown","","",""
"3340",2412,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.23,146.7286,NA,1982,"","Severity Unknown","","",""
"3341",616,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.2333,146.7667,4,1998,"","Medium","","",""
"3342",943,"Torres Strait & Great Barrier Reef","Britomart Rf",-18.22997,146.72861,4,1998,"","No Bleaching","","",""
"3343",1512,"Torres Strait & Great Barrier Reef","Britomart Rf",-18.22997,146.72861,4,1998,"","No Bleaching","","",""
"3344",1760,"Torres Strait & Great Barrier Reef","Brook Is, Middle Is",-18.15019,146.2894,4,1998,"","High","","",""
"3345",1270,"Torres Strait & Great Barrier Reef","Brook Is, Middle Is",-18.15019,146.2894,4,1998,"","High","","",""
"3346",1268,"Torres Strait & Great Barrier Reef","Brook Is, North Is, north side",-18.15019,146.2894,4,1998,"","High","","",""
"3347",1758,"Torres Strait & Great Barrier Reef","Brook Is, North Is, north side",-18.15019,146.2894,4,1998,"","High","","",""
"3348",1757,"Torres Strait & Great Barrier Reef","Brook Is, North Is, south side",-18.15019,146.2894,4,1998,"","Medium","","",""
"3349",1267,"Torres Strait & Great Barrier Reef","Brook Is, North Is, south side",-18.15019,146.2894,4,1998,"","Medium","","",""
"3350",1266,"Torres Strait & Great Barrier Reef","Brook Is, South Is",-18.15019,146.2894,4,1998,"","High","","",""
"3351",1756,"Torres Strait & Great Barrier Reef","Brook Is, South Is",-18.15019,146.2894,4,1998,"","High","","",""
"3352",1759,"Torres Strait & Great Barrier Reef","Brook Is, Tween Is",-18.15019,146.2894,4,1998,"","High","","",""
"3353",1269,"Torres Strait & Great Barrier Reef","Brook Is, Tween Is",-18.15019,146.2894,4,1998,"","High","","",""
"3354",2409,"Torres Strait & Great Barrier Reef","Brook Islands Reef",-18.1502,146.2894,NA,1994,"","Severity Unknown","","",""
"3355",2907,"Torres Strait & Great Barrier Reef","Brook Islands Reef",-18.1487,146.2905,3,2002,"","High","","",""
"3356",3289,"Torres Strait & Great Barrier Reef","Broomfield Reef",-23.2696,151.9325,3,2002,"","No Bleaching","","",""
"3357",2773,"Torres Strait & Great Barrier Reef","Broomfield Rock Reef",-14.2172,144.6725,3,2002,"","No Bleaching","","",""
"3358",3047,"Torres Strait & Great Barrier Reef","Brush Island Reef",-20.4852,149.055,3,2002,"","Low","","",""
"3359",3052,"Torres Strait & Great Barrier Reef","Bugatti Reef",-20.1056,150.32,3,2002,"","No Bleaching","","",""
"3360",3078,"Torres Strait & Great Barrier Reef","Bullion Rocks Reef",-20.7366,149.149,3,2002,"","High","","",""
"3361",1999,"Torres Strait & Great Barrier Reef","Burke Rf",-12.64244,143.56006,4,1998,"","Medium","","",""
"3362",2761,"Torres Strait & Great Barrier Reef","Burkitt Reef",-13.9438,143.7544,3,2002,"","High","","",""
"3363",1966,"Torres Strait & Great Barrier Reef","Bushy Is",-11.25776,142.87283,4,1998,"","Low","","",""
"3364",1872,"Torres Strait & Great Barrier Reef","Bushy Is",-20.96233,150.07971,4,1998,"","No Bleaching","","",""
"3365",2679,"Torres Strait & Great Barrier Reef","Bushy Island Reef",-11.2563,142.8739,3,2002,"","No Bleaching","","",""
"3366",3098,"Torres Strait & Great Barrier Reef","Bushy-Redbill Reef",-20.9608,150.0807,3,2002,"","Medium","","",""
"3367",1907,"Torres Strait & Great Barrier Reef","Bustard Heads",-23.98284,151.65642,4,1998,"","High","","",""
